publication_number,title,abstract,filing_date,grant_date,assignee,inventor,cpc_code
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"CHAKRABORTY, TIRTHA",A61K31/255
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",A61K31/395
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",C12N15/11
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",A61K35/18
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",A61K38/193
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",A61K31/4535
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",C12N2310/20
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",A61K35/28
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",A61K31/255
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",A61K35/18
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",C12N15/102
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",A61K35/28
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",A61K38/193
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61K35/28
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",C12N2310/20
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",C12N15/113
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",C12N5/0647
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",A61P7/00
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",C12N2310/315
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",C12N5/0647
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",C12N9/22
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",C12N2310/20
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"LUNDBERG, Ante Sven",A61K31/395
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",C12N2310/315
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",C12N2310/321
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61P7/00
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",C12N5/0647
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61K31/255
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61K31/395
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61K31/255
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61K31/255
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",C12N2310/20
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",C12N15/102
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61K38/193
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61K35/28
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61K35/18
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61K31/4535
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61K31/395
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61K35/28
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",C12N2310/321
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",C12N15/113
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61K35/18
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",C12N15/11
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61K38/193
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"HO, TONY",A61P7/00
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"ROSSERT, Jerome",C12N2310/20
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"ROSSERT, Jerome",A61K35/18
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61K38/193
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",C12N5/0647
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61K31/255
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61K31/255
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61K38/193
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",C12N2310/20
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61K35/28
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",C12N9/22
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61K38/193
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61K2300/00
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61K35/28
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61K31/4535
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",C12N2310/20
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61K38/193
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"EUSTACE, Brenda",C12N9/22
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",C12N15/113
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",C12N15/11
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",C12N2310/20
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61K35/28
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61P7/00
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61K31/255
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"SANDLER, Laura",A61K31/395
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"EUSTACE, Brenda",A61K35/18
US-2025041349-A1,CRISPR-CAS9 Modified CD34+ Human Hematopoietic Stem and Progenitor Cells and Uses Thereof,"Provided herein, in some embodiments, are methods and compositions for treatment of subjects with ?-thalassemia and subjects with severe sickle cell disease using autologous CRISPR-Cas9 modified CD34+ human hematopoietic stem and progenitor cells.",20241028,0,Vertex Pharmaceuticals Incorporated,"EUSTACE, Brenda",C12N15/11
